Date,NIFTY 50 Closing Price,NIFTY 50 Log Return,XAU/INR (Gold) Closing Price,XAU/INR (Gold) Log Return,USD/INR Closing Price,USD/INR Log Return,10-Year BOND YIELD Closing Price,10-Year BOND YIELD Log Return,INDIA VIX Closing Price
04/11/2013,"5,594.00",0.011769,"79,297",0.01843,62.37,-0.003361348,7.798,-0.018,16.16
04/10/2013,"5,558.70",-0.0063303,"79,498",0.00253,62.42,0.000801346,7.799,0.001,15.85
04/09/2013,"5,495.10",-0.0115075,"81,089",0.01982,62.98,0.008931479,7.812,0.013,14.87
04/08/2013,"5,542.95",0.0086701,"81,194",0.00129,63.12,0.002220461,7.804,-0.008,14.1
04/05/2013,"5,553.25",0.0018565,"80,609",-0.00723,63.31,0.003005618,7.827,0.023,14.85
04/04/2013,"5,574.75",0.0038641,"80,799",0.00235,63.72,0.00645519,7.824,-0.003,15.22
04/03/2013,"5,672.90",0.017453,"81,127",0.00405,63.245,-0.007482412,7.832,0.008,15.8
04/02/2013,"5,748.10",0.0131689,"80,481",-0.00799,62.48,-0.012169568,7.818,-0.014,16.36
04/01/2013,"5,704.40",-0.0076316,"81,536",0.01302,62.42,-0.000960769,7.844,0.026,15.54
03/28/2013,"5,682.55",-0.0038377,"82,302",0.00935,62.4,-0.000320461,7.867,0.023,16.51
03/26/2013,"5,641.60",-0.0072324,"80,951",-0.01655,61.635,-0.012335384,7.858,-0.009,16.66
03/25/2013,"5,633.85",-0.0013747,"81,146",0.00241,61.75,0.001864085,7.844,-0.014,16.71
03/22/2013,"5,651.35",0.0031014,"81,181",0.00043,61.75,0,7.843,-0.001,15.85
03/21/2013,"5,658.75",0.0013086,"81,487",0.00376,61.624,-0.00204257,7.878,0.035,15.16
03/20/2013,"5,694.40",0.0062802,"82,238",0.00917,61.26,-0.005924304,7.907,0.029,14.66
03/19/2013,"5,745.95",0.009012,"82,483",0.00297,61.43,0.002771214,7.923,0.016,16.2
03/18/2013,"5,835.25",0.0154219,"83,094",0.00738,61.445,0.000244151,7.937,0.014,15.13
03/15/2013,"5,872.60",0.0063804,"83,057",-0.00045,61.465,0.000325441,7.905,-0.032,14.25
03/14/2013,"5,908.95",0.0061707,"82,721",-0.00405,61.47,8.13E-05,7.912,0.007,13.34
03/13/2013,"5,851.20",-0.0098214,"82,059",-0.00803,61.63,0.002599514,7.891,-0.021,13.07
03/12/2013,"5,914.10",0.0106926,"82,588",0.00643,61.655,0.000405564,7.847,-0.044,13.4
03/11/2013,"5,942.35",0.0047653,"81,007",-0.01933,61.58,-0.001217187,7.863,0.016,13.39
03/08/2013,"5,945.70",0.0005636,"80,569",-0.00542,61.24,-0.005536572,7.885,0.022,13.67
03/07/2013,"5,863.30",-0.0139557,"80,651",0.00102,61.14,-0.001634254,7.885,0,14.06
03/06/2013,"5,818.60",-0.0076529,"79,109",-0.0193,61.735,0.009684715,7.864,-0.021,14.86
03/05/2013,"5,784.25",-0.005921,"79,173",0.00081,61.84,0.001699373,7.849,-0.015,16.23
03/04/2013,"5,698.50",-0.0149357,"78,322",-0.01081,61.555,-0.00461932,7.861,0.012,17.36
03/01/2013,"5,719.70",0.0037134,"77,596",-0.00931,61.02,-0.008729405,7.861,0,16.73
02/28/2013,"5,693.05",-0.0046702,"78,862",0.01618,61.36,0.005556478,7.837,-0.024,16.79
02/27/2013,"5,796.90",0.0180772,"80,755",0.02372,61.88,0.008438869,7.881,0.044,16.94
02/26/2013,"5,761.35",-0.0061515,"81,656",0.0111,61.955,0.001211289,7.832,-0.049,15.6
02/25/2013,"5,854.75",0.0160815,"81,655",-0.00001,61.795,-0.00258586,7.8,-0.032,15.81
02/22/2013,"5,850.30",-0.0007604,"80,467",-0.01466,61.435,-0.00584275,7.866,0.066,16.29
02/21/2013,"5,852.25",0.0003333,"81,255",0.00975,61.735,0.004871326,7.877,0.011,15.24
02/20/2013,"5,943.05",0.0153963,"82,130",0.01071,62.46,0.011675321,7.897,0.02,15.09
02/19/2013,"5,939.70",-0.0005638,"80,351",-0.0219,62.46,0,7.906,0.009,15.14
02/18/2013,"5,898.20",-0.0070114,"83,086",0.03347,62.59,0.002079169,7.9,-0.006,15.31
02/15/2013,"5,887.40",-0.0018327,"83,488",0.00483,62.515,-0.001198993,7.933,0.033,15.65
02/14/2013,"5,896.95",0.0016208,"82,137",-0.01631,62.075,-0.007063197,7.93,-0.003,15.16
02/13/2013,"5,932.95",0.0060863,"83,211",0.01299,62.445,0.005942838,7.967,0.037,14.89
02/12/2013,"5,922.50",-0.0017629,"83,034",-0.00213,62.79,0.005509656,7.993,0.026,14.26
02/11/2013,"5,897.85",-0.0041708,"82,719",-0.0038,62.605,-0.002950678,7.994,0.001,14.61
02/08/2013,"5,903.50",0.0009575,"82,455",-0.0032,62.235,-0.005927605,8.049,0.055,14.34
02/07/2013,"5,938.80",0.0059617,"84,288",0.02199,61.775,-0.007418791,8.107,0.058,13.76
02/06/2013,"5,959.20",0.0034292,"86,488",0.02577,63.385,0.025728489,8.106,-0.001,14.13
02/05/2013,"5,956.90",-0.000386,"82,983",-0.04137,63.375,-0.000157778,8.111,0.005,14.38
02/04/2013,"5,987.25",0.005082,"82,523",-0.00556,62.835,-0.008557219,8.112,0.001,14.47
02/01/2013,"5,998.90",0.0019439,"84,092",0.01883,63.38,0.008636111,8.131,0.019,15.17
01/31/2013,"6,034.75",0.0059583,"83,743",-0.00416,63.43,0.000788581,8.129,-0.002,14.77
01/30/2013,"6,055.75",0.0034738,"86,371",0.0309,63.275,-0.002446629,8.143,0.014,14.46
01/29/2013,"6,049.90",-0.0009665,"86,978",0.007,63.845,0.008967964,8.143,0,13.67
01/28/2013,"6,074.80",0.0041073,"90,419",0.0388,65.245,0.021691144,8.154,0.011,13.89
01/25/2013,"6,074.65",-0.0000247,"90,740",0.00354,65.245,0,8.154,0,13.66
01/24/2013,"6,019.35",-0.0091451,"90,219",-0.00576,66.015,0.011732574,8.148,-0.006,13.89
01/23/2013,"6,054.30",0.0057895,"93,278",0.03334,67.07,0.015854861,8.14,-0.008,14.01
01/22/2013,"6,048.50",-0.0009585,"95,496",0.0235,67.635,0.00838875,8.142,0.002,13.99
01/21/2013,"6,082.30",0.0055726,"92,023",-0.03705,66.005,-0.024395104,8.142,0,13.58
01/18/2013,"6,064.40",-0.0029473,"91,697",-0.00355,65.705,-0.004555471,8.158,0.016,13.7
01/17/2013,"6,039.20",-0.0041641,"93,612",0.02067,66.555,0.012853647,8.177,0.019,13.23
01/16/2013,"6,001.85",-0.0062038,"97,538",0.04108,68.805,0.033247743,8.178,0.001,13.27
01/15/2013,"6,056.60",0.0090808,"93,834",-0.03871,66.31,-0.036935701,8.172,-0.006,13.32
01/14/2013,"6,024.05",-0.0053888,"90,295",-0.03845,64.3,-0.030781084,8.159,-0.013,13.27
01/11/2013,"5,951.30",-0.0121501,"88,254",-0.02286,63.205,-0.017176219,8.17,0.011,13.92
01/10/2013,"5,968.65",0.0029111,"88,436",0.00206,64.555,0.021134162,8.171,0.001,13.37
01/09/2013,"5,971.50",0.0004774,"87,609",-0.0094,64.115,-0.006839228,8.171,0,13.47
01/08/2013,"6,001.70",0.0050446,"86,515",-0.01257,63.125,-0.015561458,8.174,0.003,13.71
01/07/2013,"5,988.40",-0.0022185,"86,169",-0.00401,63.14,0.000237596,8.177,0.003,13.69
01/04/2013,"6,016.15",0.0046233,"84,784",-0.0162,61.665,-0.023637974,8.175,-0.002,14.95
01/03/2013,"6,009.50",-0.001106,"83,892",-0.01058,61.425,-0.003899591,8.206,0.031,13.63
01/02/2013,"5,993.25",-0.0027077,"81,847",-0.02468,61.284,-0.002298121,8.191,-0.015,13.74
01/01/2013,"5,950.85",-0.0070998,"80,979",-0.01066,61.337,0.000864452,8.191,0,14.1
12/31/2012,"5,905.10",-0.0077177,"81,633",0.00804,61.125,-0.003462302,8.204,0.013,14.49
12/28/2012,"5,908.35",0.0005502,"79,735",-0.02352,60.68,-0.007306793,8.23,0.026,14.63
12/27/2012,"5,870.10",-0.0064949,"79,673",-0.00078,60.731,0.000840122,8.23,0,14.32
12/26/2012,"5,905.60",0.0060294,"78,773",-0.01136,61.21,0.007856299,8.226,-0.004,14.47
12/24/2012,"5,855.75",-0.008477,"77,922",-0.01086,60.79,-0.006885273,8.208,-0.018,14.44
12/21/2012,"5,847.70",-0.0013757,"79,308",0.01763,60.86,0.001150843,8.201,-0.007,14.92
12/20/2012,"5,916.40",0.0116797,"80,120",0.01019,61.105,0.004017551,8.191,-0.01,14.23
12/19/2012,"5,929.60",0.0022286,"79,217",-0.01133,60.565,-0.008876527,8.193,0.002,14.71
12/18/2012,"5,896.80",-0.0055469,"80,433",0.01523,60.855,0.004776817,8.193,0,14.51
12/17/2012,"5,857.90",-0.0066187,"80,608",0.00217,60.815,-0.000657516,8.19,-0.003,14.67
12/14/2012,"5,879.60",0.0036976,"78,904",-0.02137,59.555,-0.020936214,8.213,0.023,14.51
12/13/2012,"5,851.50",-0.0047907,"78,702",-0.00256,59.046,-0.008583454,8.211,-0.002,14.96
12/12/2012,"5,888.00",0.0062183,"78,618",-0.00107,58.965,-0.001372754,8.215,0.004,15.24
12/11/2012,"5,898.80",0.0018326,"78,298",-0.00408,59.255,0.004906117,8.215,0,16.62
12/10/2012,"5,908.90",0.0017107,"80,524",0.02803,59.76,0.008486376,8.191,-0.024,15.91
12/07/2012,"5,907.40",-0.0002539,"79,714",-0.01011,59.725,-0.000585848,8.191,0,15.62
12/06/2012,"5,930.90",0.0039702,"76,885",-0.03613,59.34,-0.006467078,8.183,-0.008,15.15
12/05/2012,"5,900.50",-0.0051389,"76,699",-0.00242,59.745,0.00680189,8.195,0.012,15.37
12/04/2012,"5,889.25",-0.0019084,"75,577",-0.01474,59.33,-0.006970425,8.198,0.003,13.96
12/03/2012,"5,870.95",-0.0031122,"76,543",0.0127,59.3,-0.000505774,8.197,-0.001,14.67
11/30/2012,"5,879.85",0.0015148,"76,708",0.00215,59.815,0.00864716,8.191,-0.006,14.68
11/29/2012,"5,825.00",-0.0093723,"76,896",0.00245,59.891,0.001269778,8.215,0.024,14.91
11/27/2012,"5,727.45",-0.0168886,"76,873",-0.0003,59.834,-0.000952182,8.181,-0.034,15.46
11/26/2012,"5,635.90",-0.0161136,"75,613",-0.01653,59.895,0.001018968,8.133,-0.048,15.81
11/23/2012,"5,626.60",-0.0016515,"75,075",-0.00714,60.102,0.00345009,8.13,-0.003,16.68
11/22/2012,"5,627.75",0.0002044,"75,006",-0.00092,60.695,0.009818203,8.128,-0.002,16.22
11/21/2012,"5,614.80",-0.0023037,"73,682",-0.01781,60.23,-0.007690755,8.137,0.009,15.53
11/20/2012,"5,571.55",-0.0077327,"75,026",0.01808,60.075,-0.002576785,8.135,-0.002,14.91
11/19/2012,"5,571.40",-0.0000269,"75,347",0.00427,60.226,0.002510371,8.132,-0.003,14.86
11/16/2012,"5,574.05",0.0004755,"73,915",-0.01919,59.555,-0.011203897,8.129,-0.003,14.37
11/15/2012,"5,631.00",0.0101651,"74,373",0.00618,59.385,-0.002858586,8.128,-0.001,14.22
11/13/2012,"5,666.95",0.006364,"73,463",-0.01231,59.533,0.002489111,8.135,0.007,14.51
11/12/2012,"5,683.70",0.0029514,"72,221",-0.01705,60.195,0.011058512,8.152,0.017,15.21
11/09/2012,"5,686.25",0.0004486,"74,305",0.02845,60.72,0.008683841,8.152,0,14.63
11/08/2012,"5,738.75",0.0091904,"76,176",0.02487,59.665,-0.017527549,8.169,0.017,13.66
11/07/2012,"5,760.10",0.0037134,"76,672",0.00649,59.815,0.002510882,8.17,0.001,14.08
11/06/2012,"5,724.40",-0.0062171,"76,917",0.00319,59.275,-0.009068834,8.169,-0.001,14.4
11/05/2012,"5,704.20",-0.003535,"76,077",-0.01098,59.575,0.005048391,8.162,-0.007,15.17
11/02/2012,"5,697.70",-0.0011402,"79,286",0.04132,58.72,-0.014455639,8.155,-0.007,15.12
11/01/2012,"5,645.05",-0.0092835,"80,459",0.01469,58.845,0.002126484,8.143,-0.012,14.21
10/31/2012,"5,619.70",-0.0045008,"80,453",-0.00007,58.11,-0.012569102,8.149,0.006,13.52
10/30/2012,"5,597.90",-0.0038868,"79,939",-0.00641,57.505,-0.010465866,8.162,0.013,13.71
10/29/2012,"5,665.60",0.0120213,"80,313",0.00467,58.005,0.008657313,8.159,-0.003,13.04
10/26/2012,"5,664.30",-0.0002295,"80,248",-0.00081,57.835,-0.002935085,8.149,-0.01,14.54
10/25/2012,"5,705.30",0.0072122,"80,382",0.00167,58.34,0.008693836,8.147,-0.002,14.76
10/23/2012,"5,691.40",-0.0024393,"80,607",0.0028,58.155,-0.003176105,8.161,0.014,15.17
10/22/2012,"5,717.15",0.0045142,"78,951",-0.02076,57.065,-0.018920891,8.161,0,15.57
10/19/2012,"5,684.25",-0.0057712,"80,431",0.01857,56.93,-0.002368526,8.152,-0.009,15.9
10/18/2012,"5,718.70",0.0060423,"79,672",-0.00948,56.855,-0.001318276,8.149,-0.003,16.49
10/17/2012,"5,660.25",-0.0102734,"79,021",-0.0082,56.495,-0.006352028,8.162,0.013,16.49
10/16/2012,"5,648.00",-0.0021666,"79,913",0.01122,56.675,0.003181058,8.168,0.006,16.83
10/15/2012,"5,687.25",0.0069253,"78,479",-0.01811,56.58,-0.001677631,8.168,0,16.8
10/12/2012,"5,676.05",-0.0019713,"79,659",0.01492,56.385,-0.0034524,8.155,-0.013,17.17
10/11/2012,"5,708.05",0.0056219,"78,364",-0.01639,56.305,-0.001419825,8.167,0.012,16.78
10/10/2012,"5,652.15",-0.0098415,"77,445",-0.0118,56.115,-0.003380185,8.165,-0.002,16.44
10/09/2012,"5,704.60",0.0092369,"77,477",0.00041,55.573,-0.009705685,8.16,-0.005,16.5
10/08/2012,"5,676.00",-0.0050261,"77,328",-0.00193,55.82,0.004434756,8.168,0.008,16.34
10/05/2012,"5,746.95",0.0124225,"77,437",0.00141,55.715,-0.001882818,8.165,-0.003,16.16
10/04/2012,"5,787.60",0.0070484,"76,207",-0.01601,55.66,-0.000987654,8.18,0.015,16.91
10/03/2012,"5,731.25",-0.009784,"76,227",0.00026,55.435,-0.004050593,8.18,0,16.97
10/01/2012,"5,718.80",-0.0021747,"76,673",0.00583,55.04,-0.00715097,8.177,-0.003,17.11
09/28/2012,"5,703.30",-0.002714,"74,631",-0.02699,54.895,-0.002637924,8.174,-0.003,18.83
09/27/2012,"5,649.50",-0.0094779,"75,916",0.01707,54.785,-0.002005836,8.198,0.024,18.93
09/26/2012,"5,663.45",0.0024662,"76,259",0.00451,54.785,0,8.183,-0.015,18.62
09/25/2012,"5,673.90",0.0018435,"78,078",0.02357,54.805,0.000364997,8.177,-0.006,17.83
09/24/2012,"5,669.60",-0.0007581,"78,409",0.00423,54.835,0.000547246,8.201,0.024,17.78
09/21/2012,"5,691.15",0.0037938,"79,345",0.01187,54.81,-0.000456017,8.2,-0.001,15.38
09/20/2012,"5,554.25",-0.0243489,"79,237",-0.00136,54.365,-0.008152095,8.159,-0.041,15.67
09/18/2012,"5,600.05",0.0082121,"79,683",0.00561,54.085,-0.005163681,8.179,0.02,15.04
09/17/2012,"5,610.00",0.0017752,"78,472",-0.01531,54.065,-0.000369857,8.212,0.033,15.38
09/14/2012,"5,577.65",-0.0057832,"79,529",0.01338,54.135,0.0012939,8.215,0.003,15.27
09/13/2012,"5,435.35",-0.0258436,"79,115",-0.00522,53.81,-0.006021603,8.241,0.026,14.76
09/12/2012,"5,431.00",-0.0008006,"78,932",-0.00232,53.835,0.00046449,8.241,0,15.26
09/11/2012,"5,390.00",-0.0075779,"78,192",-0.00942,53.665,-0.003162793,8.194,-0.047,16.98
09/10/2012,"5,363.45",-0.004938,"79,232",0.01321,53.685,0.000372613,8.177,-0.017,17.01
09/08/2012,"5,358.70",-0.000886,"79,972",0.0093,54.195,0.00945502,8.174,-0.003,16.59
09/07/2012,"5,342.10",-0.0031026,"79,507",-0.00583,54.38,0.003407786,8.186,0.012,17.28
09/06/2012,"5,238.40",-0.0196027,"79,393",-0.00143,54.105,-0.005069836,8.21,0.024,17.3
09/05/2012,"5,225.70",-0.0024273,"77,622",-0.02256,54.26,0.002860704,8.207,-0.003,16.67
09/04/2012,"5,274.00",0.0092003,"76,737",-0.01147,54.31,0.000921065,8.228,0.021,16.74
09/03/2012,"5,253.75",-0.003847,"77,284",0.0071,54.21,-0.001842979,8.221,-0.007,16.35
08/31/2012,"5,258.50",0.0009037,"75,709",-0.02059,53.94,-0.004993076,8.245,0.024,16.47
08/30/2012,"5,315.05",0.0106966,"75,126",-0.00773,54.03,0.00166713,8.237,-0.008,16.16
08/29/2012,"5,287.80",-0.0051401,"74,603",-0.00699,54.18,0.002772389,8.237,0,16.12
08/28/2012,"5,334.60",0.0088116,"73,822",-0.01052,53.97,-0.0038835,8.265,0.028,16
08/27/2012,"5,350.25",0.0029294,"73,577",-0.00332,54.55,0.010689376,8.221,-0.044,16.3
08/24/2012,"5,386.70",0.0067897,"80,560",0.09067,54.52,-0.000550105,8.219,-0.002,15.73
08/23/2012,"5,415.35",0.0053046,"84,735",0.05053,54.305,-0.003951303,8.204,-0.015,15.69
08/22/2012,"5,412.85",-0.0004618,"84,787",0.00061,54.42,0.00211543,8.17,-0.034,15.64
08/21/2012,"5,421.00",0.0015045,"86,313",0.01784,54.48,0.001101928,8.164,-0.006,16.01
08/17/2012,"5,366.30",-0.0101416,"85,844",-0.00545,54.61,0.002383354,8.141,-0.023,16.07
08/16/2012,"5,362.95",-0.0006245,"86,644",0.00928,54.81,0.003655643,8.138,-0.003,16.33
08/14/2012,"5,380.35",0.0032392,"85,234",-0.01641,54.89,0.001458524,8.149,0.011,16.37
08/13/2012,"5,347.90",-0.0060495,"84,907",-0.00384,54.53,-0.006580174,8.222,0.073,16.21
08/10/2012,"5,320.40",-0.0051555,"85,744",0.00981,54.43,-0.001835536,8.256,0.034,16.22
08/09/2012,"5,322.95",0.0004792,"86,588",0.0098,54.17,-0.004788223,8.256,0,16.12
08/08/2012,"5,338.00",0.0028234,"86,712",0.00143,54.285,0.002120696,8.219,-0.037,16.77
08/07/2012,"5,336.70",-0.0002436,"86,633",-0.00091,54.285,0,8.23,0.011,16.45
08/06/2012,"5,282.55",-0.0101985,"87,335",0.00807,54.43,0.002667527,8.245,0.015,16.01
08/03/2012,"5,215.70",-0.0127356,"87,100",-0.00269,54.48,0.000918189,8.148,-0.097,16.6
08/02/2012,"5,227.75",0.0023077,"87,124",0.00028,54.3,-0.003309435,8.119,-0.029,16.44
08/01/2012,"5,240.50",0.0024359,"87,400",0.00316,54.35,0.000920387,8.119,0,16.37
07/31/2012,"5,229.00",-0.0021969,"87,872",0.00539,54.45,0.001838236,8.113,-0.006,16.75
07/30/2012,"5,199.80",-0.0055999,"87,227",-0.00737,54.33,-0.002206289,8.101,-0.012,16.97
07/27/2012,"5,099.85",-0.019409,"87,843",0.00704,54.5,0.003124141,8.07,-0.031,18.66
07/26/2012,"5,043.00",-0.01121,"86,774",-0.01224,54.08,-0.00773627,8.066,-0.004,16.89
07/25/2012,"5,109.60",0.01312,"86,008",-0.00887,54.03,-0.000924984,8.079,0.013,16.38
07/24/2012,"5,128.20",0.0036336,"86,149",0.00164,54.185,0.00286467,8.075,-0.004,17.44
07/23/2012,"5,117.95",-0.0020008,"86,321",0.00199,54.37,0.003408414,8.085,0.01,17.78
07/20/2012,"5,205.10",0.0168849,"86,214",-0.00124,54.15,-0.004054558,8.066,-0.019,18.77
07/19/2012,"5,242.70",0.0071977,"85,903",-0.00361,54.34,0.003502631,8.09,0.024,18.26
07/18/2012,"5,216.30",-0.0050483,"85,727",-0.00205,54.35,0.00018401,8.049,-0.041,18.71
07/17/2012,"5,192.85",-0.0045057,"85,912",0.00216,54.46,0.002021874,8.101,0.052,18.39
07/16/2012,"5,197.25",0.000847,"86,678",0.00888,54.81,0.006406172,8.096,-0.005,17.83
07/13/2012,"5,227.25",0.0057557,"86,385",-0.00339,54.955,0.002642009,8.104,0.008,18.72
07/12/2012,"5,235.25",0.0015293,"86,436",0.00059,54.96,9.10E-05,8.142,0.038,18.04
07/11/2012,"5,306.30",0.0134802,"86,496",0.00069,54.905,-0.001001229,8.151,0.009,18.35
07/10/2012,"5,345.35",0.0073322,"85,853",-0.00746,54.37,-0.009791888,8.148,-0.003,18.27
07/09/2012,"5,275.15",-0.0132199,"85,751",-0.00119,53.865,-0.009331615,8.157,0.009,18.56
07/06/2012,"5,316.95",0.0078927,"87,283",0.01771,54.1,0.00435327,8.154,-0.003,19.01
07/05/2012,"5,327.30",0.0019447,"86,034",-0.01441,54,-0.001850139,8.175,0.021,19.08
07/04/2012,"5,302.55",-0.0046567,"85,716",-0.0037,54.28,0.005171788,8.159,-0.016,20.62
07/03/2012,"5,287.95",-0.0027572,"85,833",0.00136,54.475,0.003586046,8.178,0.019,20.37
07/02/2012,"5,278.60",-0.0017697,"84,768",-0.01249,54.075,-0.007369909,8.383,0.205,20.23
06/29/2012,"5,278.90",0.0000568,"86,833",0.02407,54.13,0.001016589,8.39,0.007,21.57
06/28/2012,"5,149.15",-0.0248861,"87,318",0.00557,54.265,0.002490891,8.38,-0.01,20.58
06/27/2012,"5,141.90",-0.001409,"87,372",0.00062,54.325,0.001105074,8.364,-0.016,19.94
06/26/2012,"5,120.80",-0.004112,"88,277",0.0103,53.995,-0.006093076,8.355,-0.009,21.03
06/25/2012,"5,114.65",-0.0012017,"88,342",0.00074,53.825,-0.003153406,8.343,-0.012,21.43
06/22/2012,"5,146.05",0.0061205,"88,775",0.00489,53.795,-0.000557517,8.329,-0.014,22.6
06/21/2012,"5,165.00",0.0036757,"88,969",0.00218,53.965,0.003155162,8.349,0.02,25.54
06/20/2012,"5,120.55",-0.0086432,"89,372",0.00452,53.595,-0.006879908,8.346,-0.003,25.71
06/19/2012,"5,103.85",-0.0032667,"88,920",-0.00507,53.225,-0.006927569,8.343,-0.003,24.36
06/18/2012,"5,064.25",-0.0077891,"88,979",0.00066,53.16,-0.001221977,8.388,0.045,24.2
06/15/2012,"5,139.05",0.0146622,"88,644",-0.00377,53.035,-0.002354161,8.388,0,25.02
06/14/2012,"5,054.75",-0.0165398,"89,237",0.00667,53.29,0.004796623,8.428,0.04,23.47
06/13/2012,"5,121.45",0.0131092,"88,591",-0.00727,53.17,-0.002254369,8.338,-0.09,23.64
06/12/2012,"5,115.90",-0.0010843,"88,575",-0.00018,53.275,0.00197285,8.336,-0.002,24.9
06/11/2012,"5,054.10",-0.0121535,"89,211",0.00715,53.245,-0.000563275,8.326,-0.01,26.26
06/08/2012,"5,068.35",0.0028155,"89,220",0.0001,53.655,0.007670758,8.292,-0.034,25.6
06/07/2012,"5,049.65",-0.0036964,"89,459",0.00268,54.055,0.007427385,8.294,0.002,26.77
06/06/2012,"4,997.10",-0.0104612,"89,208",-0.00281,53.8,-0.00472858,8.329,0.035,25.25
06/05/2012,"4,863.30",-0.0271405,"89,567",0.00402,53.71,-0.001674263,8.36,0.031,25.3
06/04/2012,"4,848.15",-0.00312,"90,431",0.0096,53.675,-0.00065186,8.354,-0.006,24.03
06/01/2012,"4,841.60",-0.0013519,"90,810",0.00418,53.725,0.000931099,8.347,-0.007,23.68
05/31/2012,"4,924.25",0.0169267,"90,830",0.00022,53.775,0.000930233,8.371,0.024,25.14
05/30/2012,"4,950.75",0.0053671,"90,449",-0.0042,53.745,-0.000558036,8.332,-0.039,25.49
05/29/2012,"4,990.10",0.0079169,"91,688",0.01361,54.355,0.011285966,8.342,0.01,27.13
05/28/2012,"4,985.65",-0.0008922,"91,809",0.00132,54.665,0.005687045,8.37,0.028,24.39
05/25/2012,"4,920.40",-0.013174,"91,646",-0.00178,54.605,-0.001098197,8.369,-0.001,23.92
05/24/2012,"4,921.40",0.0002032,"90,857",-0.00865,54.525,-0.001466142,8.377,0.008,23.55
05/23/2012,"4,835.65",-0.0175775,"91,188",0.00364,54.875,0.006398559,8.523,0.146,23.59
05/22/2012,"4,860.50",0.0051258,"91,027",-0.00177,54.425,-0.008234264,8.518,-0.005,23.71
05/21/2012,"4,906.05",0.0093278,"90,814",-0.00234,54.81,0.007049052,8.512,-0.006,22.28
05/18/2012,"4,891.45",-0.0029804,"91,148",0.00367,54.965,0.00282396,8.514,0.002,23.26
05/17/2012,"4,870.20",-0.0043538,"90,964",-0.00202,55.225,0.00471913,8.509,-0.005,22.48
05/16/2012,"4,858.25",-0.0024567,"90,950",-0.00015,54.94,-0.005174069,8.497,-0.012,22.72
05/15/2012,"4,942.80",0.0172537,"90,647",-0.00334,54.505,-0.00794924,8.513,0.016,23.04
05/14/2012,"4,907.80",-0.0071062,"91,413",0.00841,54.24,-0.004873797,8.52,0.007,22.16
05/11/2012,"4,928.90",0.0042901,"91,564",0.00165,54.685,0.008170805,8.542,0.022,20.22
05/10/2012,"4,965.70",0.0074384,"91,794",0.00251,54.995,0.005652823,8.525,-0.017,21.12
05/09/2012,"4,974.80",0.0018309,"90,611",-0.01297,54.76,-0.004282272,8.525,0,19.25
05/08/2012,"4,999.95",0.0050427,"91,400",0.00867,54.935,0.003190668,8.495,-0.03,18.54
05/07/2012,"5,114.15",0.0225833,"91,004",-0.00434,54.845,-0.001639643,8.517,0.022,17.82
05/04/2012,"5,086.85",-0.0053524,"91,223",0.0024,55.015,0.00309485,8.495,-0.022,17.89
05/03/2012,"5,188.40",0.0197666,"91,052",-0.00188,54.955,-0.001091207,8.518,0.023,18.74
05/02/2012,"5,239.15",0.0097339,"91,163",0.00122,55.065,0.001999637,8.569,0.051,18.94
04/30/2012,"5,248.15",0.0017164,"90,370",-0.00874,54.875,-0.003456434,8.565,-0.004,19.25
04/27/2012,"5,190.60",-0.0110263,"91,228",0.00945,54.685,-0.003468423,8.562,-0.003,21.57
04/26/2012,"5,189.00",-0.0003083,"91,819",0.00646,54.935,0.004561219,8.561,-0.001,20.09
04/25/2012,"5,202.00",0.0025022,"92,876",0.01145,54.855,-0.001457328,8.541,-0.02,19.35
04/24/2012,"5,222.65",0.0039618,"92,239",-0.00688,54.445,-0.007502322,8.69,0.149,20.03
04/23/2012,"5,200.60",-0.0042309,"92,429",0.00206,54.515,0.001284875,8.651,-0.039,20.31
04/20/2012,"5,290.85",0.0172049,"92,649",0.00238,54.145,-0.00681026,8.63,-0.021,22.23
04/19/2012,"5,332.40",0.0078225,"92,848",0.00215,54.265,0.002213819,8.619,-0.011,22.75
04/18/2012,"5,300.00",-0.0060946,"93,005",0.00169,54.355,0.001657154,8.635,0.016,21.78
04/17/2012,"5,289.70",-0.0019453,"92,595",-0.00442,54.345,-0.000183993,8.675,0.04,22.29
04/16/2012,"5,226.20",-0.0120771,"91,951",-0.00698,54.235,-0.002026157,8.671,-0.004,21.92
04/13/2012,"5,207.45",-0.0035941,"92,114",0.00177,54.435,0.003680873,8.652,-0.019,22.33
04/12/2012,"5,276.85",0.013239,"92,837",0.00782,54.745,0.005678711,8.647,-0.005,20.63
04/11/2012,"5,226.85",-0.0095205,"93,772",0.01002,54.775,0.000547845,8.655,0.008,20.01
04/10/2012,"5,243.60",0.0031995,"93,047",-0.00776,54.265,-0.009354434,8.628,-0.027,20.88
04/09/2012,"5,234.40",-0.0017561,"94,404",0.01448,54.72,0.008349821,8.567,-0.061,22.38
04/04/2012,"5,322.90",0.016766,"95,698",0.01361,55.71,0.017930391,8.568,0.001,24.33
04/03/2012,"5,358.50",0.0066658,"96,416",0.00747,55.455,-0.004587783,8.548,-0.02,24.87
04/02/2012,"5,317.90",-0.0076056,"97,266",0.00878,55.643,0.003384403,8.543,-0.005,25.05
03/30/2012,"5,295.55",-0.0042116,"97,159",-0.0011,55.45,-0.00347457,8.409,-0.134,26.74
